,Time, thumbProximal_L_X, thumbProximal_L_Y, thumbProximal_L_Z, thumbDistal_L_X, thumbDistal_L_Y, thumbDistal_L_Z, thumbEF_L_X, thumbEF_L_Y, thumbEF_L_Z, indexProximal_L_X, indexProximal_L_Y, indexProximal_L_Z, indexMedial_L_X, indexMedial_L_Y, indexMedial_L_Z, indexDistal_L_X, indexDistal_L_Y, indexDistal_L_Z, indexEF_L_X, indexEF_L_Y, indexEF_L_Z, middleProximal_L_X, middleProximal_L_Y, middleProximal_L_Z, middleMedial_L_X, middleMedial_L_Y, middleMedial_L_Z, middleDistal_L_X, middleDistal_L_Y, middleDistal_L_Z, middleEF_L_X, middleEF_L_Y, middleEF_L_Z, ringProximal_L_X, ringProximal_L_Y, ringProximal_L_Z, ringMedial_L_X, ringMedial_L_Y, ringMedial_L_Z, ringDistal_L_X, ringDistal_L_Y, ringDistal_L_Z, ringEF_L_X, ringEF_L_Y, ringEF_L_Z, pinkyProximal_L_X, pinkyProximal_L_Y, pinkyProximal_L_Z, pinkyMedial_L_X, pinkyMedial_L_Y, pinkyMedial_L_Z, pinkyDistal_L_X, pinkyDistal_L_Y, pinkyDistal_L_Z, pinkyEF_L_X, pinkyEF_L_Y, pinkyEF_L_Z, palm_L_X, palm_L_Y, palm_L_Z, wrist_L_X, wrist_L_Y, wrist_L_Z, handBaseRadius_L_X, handBaseRadius_L_Y, handBaseRadius_L_Z, elbow_L_X, elbow_L_Y, elbow_L_Z, armFrontRadius_L_X, armFrontRadius_L_Y, armFrontRadius_L_Z, armFrontUlna_L_X, armFrontUlna_L_Y, armFrontUlna_L_Z, armBackLateral_L_X, armBackLateral_L_Y, armBackLateral_L_Z, armBackMedial_L_X, armBackMedial_L_Y, armBackMedial_L_Z
0,20:34:43.063 PM,0.09684404,0.01405264,0.2468469,0.07522292,0.03195579,0.24456979999999998,0.05836424,0.0404727,0.2486882,0.09728644,0.04736076,0.2785425,0.06455684,0.03836916,0.2681845,0.06850843,0.01949237,0.2630214,0.07923457,0.01033375,0.2625267,0.09499571,0.04147591,0.2963869,0.06177568,0.02936359,0.27808679999999997,0.07185880000000001,0.009198278,0.27149759999999995,0.08559686,0.00211069,0.2729041,0.09353348,0.030118000000000002,0.31215879999999996,0.06326854,0.02056964,0.2933196,0.07298772,0.001324549,0.2856539,0.08661358,-0.005770326,0.2871315,0.08989966,0.01697476,0.3243853,0.06656252,0.01361056,0.3071481,0.07231708,0.0004932730999999999,0.299676,0.08404397,-0.0075677190000000005,0.3001413,0.10048810000000001,0.02059893,0.29242979999999996,0.12919180000000002,-0.03698482,0.2835386,0.1204836,-0.01780443,0.2626373,0.200773,-0.24412060000000002,0.210693,0.13638540000000002,-0.04018630000000001,0.263102,0.12915639999999998,-0.05449690000000001,0.2966905,0.2043875,-0.2369653,0.1938987,0.19715850000000001,-0.2512759,0.2274873
1,20:34:43.089 PM,0.09692395,0.01410253,0.2469492,0.07537855,0.03207757,0.24452559999999998,0.05851415,0.04064365,0.24851669999999998,0.09712341,0.0472412,0.27897659999999996,0.06440689,0.03837176,0.2684729,0.06835502,0.01953159,0.263175,0.0790825,0.01037677,0.2626413,0.09475610000000001,0.04126476,0.2967805,0.06158389,0.02933903,0.2782723,0.07161093,0.009134442,0.2717178,0.08530534,0.0019769220000000003,0.2731943,0.09322515,0.02982588,0.3124872,0.06299848,0.02045347,0.2934989,0.07271522,0.001238003,0.2857562,0.08632312,-0.0058909209999999995,0.28723540000000003,0.08953739999999999,0.01662047,0.32463020000000004,0.06624202,0.01340969,0.30730749999999996,0.07200368,0.0003261417,0.29978190000000005,0.08371444,-0.0077589009999999995,0.3002361,0.10026180000000001,0.02040742,0.29273899999999997,0.12899349999999998,-0.0371343,0.2836715,0.12037719999999999,-0.01784539,0.26283379999999995,0.200897,-0.24385429999999997,0.20996750000000003,0.1362719,-0.04022106,0.2632473,0.1289055,-0.05471954,0.29672529999999997,0.20458010000000001,-0.236605,0.1932285,0.1972138,-0.2511035,0.22670639999999997
2,20:34:43.131 PM,0.09682298,0.01428974,0.2466091,0.07532164,0.03230886,0.24412260000000002,0.05846377,0.04090898,0.24806779999999998,0.09684798,0.04733114,0.27880920000000003,0.06412847,0.03844316,0.26833049999999997,0.06813699,0.01963826,0.2629534,0.07888966,0.01051639,0.2623649,0.09449283,0.0413232,0.2966041,0.06131116,0.02946077,0.27807220000000005,0.07128178,0.009203016999999999,0.2715964,0.08494626,0.0019973070000000002,0.273115,0.09298005,0.0298572,0.3122928,0.06272309,0.02054481,0.2933232,0.07242294,0.0013436379999999999,0.2855242,0.08602572,-0.0058036,0.2869618,0.08931158,0.016627799999999998,0.3244155,0.06598754,0.01347086,0.3071215,0.07173736,0.0004025996,0.2995603,0.0834434,-0.007691383,0.29997490000000004,0.1000225,0.02047907,0.2925275,0.1288088,-0.03702402,0.2833792,0.12017560000000001,-0.01770124,0.2625551,0.2006525,-0.2437737,0.20970039999999998,0.1360824,-0.04011627,0.26295419999999997,0.12871960000000002,-0.05460674,0.2964364,0.20433389999999998,-0.23652849999999997,0.19295929999999997,0.1969711,-0.251019,0.2264415
3,20:34:43.162 PM,0.09705655,0.01458193,0.24611729999999998,0.07562573,0.03267084,0.2435308,0.05877301,0.04131608,0.2473986,0.09686857,0.04752724,0.27848690000000004,0.06419819,0.03860219,0.26788720000000005,0.06827784,0.01983519,0.26243190000000005,0.07904608,0.01073331,0.261819,0.0944398,0.04149152,0.29626240000000004,0.06131351,0.02972718,0.27756970000000003,0.0712472,0.009423210999999999,0.2711824,0.08487699,0.002170861,0.2727882,0.09285451,0.03000031,0.31192559999999997,0.06264614,0.02077781,0.292835,0.07234953,0.0015776310000000001,0.2850379,0.08593896,-0.005586773000000001,0.28651550000000003,0.08912466,0.01675458,0.3240117,0.06584889999999999,0.01368061,0.3066379,0.07161091,0.0006172209999999999,0.2990776,0.08330607,-0.007490709,0.29952540000000005,0.09995896,0.02064763,0.2921705,0.1286991,-0.03689043,0.2830647,0.1201765,-0.01750582,0.26220720000000003,0.2003192,-0.2440139,0.2102229,0.13605920000000002,-0.04005225,0.2626813,0.1285011,-0.05444097,0.29616390000000004,0.20409829999999998,-0.2368196,0.1934817,0.1965402,-0.2512083,0.22696420000000003
4,20:34:43.191 PM,0.09729465,0.01476832,0.2455836,0.07594641,0.03293793,0.24288220000000002,0.05911294,0.04165496,0.24667199999999997,0.09698097,0.04773448,0.2779158,0.06434289,0.03875734,0.26726059999999996,0.06851105,0.02002056,0.2617685,0.07930822,0.01095372,0.2611449,0.09447831,0.0417444,0.2956966,0.06140039,0.02998345,0.2769162,0.07136233,0.009668723,0.2706075,0.08498792,0.002423644,0.27228020000000003,0.09281284,0.03029211,0.3113798,0.0626622,0.02107047,0.2921978,0.07238732,0.001840547,0.2845017,0.08596767,-0.005322739,0.2860658,0.08901045,0.01708247,0.3234828,0.06579383,0.01400945,0.3060299,0.07157735,0.0009174198,0.29853579999999996,0.08326599999999999,-0.007194816999999999,0.2990685,0.09996015,0.02087803,0.29166929999999996,0.1285965,-0.03674619,0.2827849,0.12018410000000002,-0.01739129,0.2618586,0.20019160000000003,-0.2440748,0.21050410000000003,0.1360229,-0.03994861,0.26243190000000005,0.1283295,-0.05427664,0.2959097,0.20403829999999998,-0.23691079999999998,0.1937652,0.1963449,-0.2512388,0.22724299999999997
5,20:34:43.222 PM,0.09774044,0.014990700000000001,0.2449808,0.07656261,0.03332882,0.2420842,0.05978229,0.04220577,0.24573579999999998,0.09746525,0.04807316,0.2771285,0.06482804,0.03924982,0.26634309999999994,0.06891996,0.02048017,0.26090610000000003,0.07967313,0.01135685,0.2603503,0.09481476,0.04218237,0.294921,0.06180083,0.03049223,0.27598449999999997,0.0717341,0.01011665,0.26982890000000004,0.08532418,0.0028342309999999996,0.27162390000000003,0.09297285,0.03081383,0.3106454,0.06291422,0.02164121,0.2912962,0.07261629,0.002324715,0.2837903,0.086158,-0.004875450999999999,0.28551190000000004,0.0890018,0.01768778,0.322785,0.0659005,0.01463749,0.3051758,0.07168362,0.001474813,0.29780619999999997,0.08333666,-0.006676868000000001,0.2984934,0.1001641,0.02125783,0.29101940000000004,0.1284618,-0.03659374,0.28253829999999996,0.1202748,-0.01729526,0.2614991,0.1999088,-0.2442639,0.2110966,0.13600720000000002,-0.03985582,0.2622387,0.1280611,-0.05409867,0.2956938,0.2038819,-0.2371425,0.19436910000000002,0.1959358,-0.25138530000000003,0.22782420000000003
6,20:34:43.259 PM,0.09833372,0.01561765,0.24410010000000001,0.07734934,0.03414716,0.24101910000000001,0.060626599999999996,0.04318841,0.24452910000000003,0.09808259,0.04873519,0.2762051,0.0654489,0.04014264,0.2652244,0.06948154,0.02135457,0.25980679999999995,0.08020451,0.01219159,0.2593241,0.09525737,0.04289581,0.2939877,0.06231628,0.03137042,0.27482470000000003,0.07221649,0.010947,0.2687751,0.08576532,0.0036185090000000002,0.2706906,0.09320828,0.03156866,0.3097163,0.06325595,0.02253346,0.290139,0.07292983,0.003144681,0.2827845,0.08642627,-0.004099965,0.2846677,0.08904023,0.01849647,0.3218482,0.0660727,0.015544999999999998,0.3040481,0.07185417,0.002327412,0.2967761,0.08346508,-0.005869776,0.2976178,0.1004546,0.02192007,0.29015599999999997,0.1283517,-0.03617691,0.28198720000000005,0.1204406,-0.01685086,0.260837,0.1995037,-0.2444151,0.2119174,0.13606300000000002,-0.03954468,0.2617674,0.1277556,-0.05363295,0.29520009999999997,0.2036574,-0.2373709,0.19520099999999999,0.19535,-0.2514592,0.22863379999999997
7,20:34:43.303 PM,0.09917805,0.0164095,0.24314829999999998,0.07839003,0.03511862,0.2398308,0.06170335,0.04429896,0.24314589999999997,0.09887427,0.04952247,0.27521059999999997,0.06628539,0.04126255,0.2638483,0.0702271,0.02245586,0.2584285,0.0809037,0.01323363,0.2580591,0.09577467,0.04370047,0.2929531,0.0630158,0.03236981,0.2733664,0.07293642,0.011934299999999998,0.26739159999999995,0.08644369,0.004571899999999999,0.26946420000000004,0.09342821,0.03238507,0.3086486,0.0637038,0.02351381,0.2886534,0.07339853,0.004069269,0.2814757,0.08684124,-0.003210336,0.2835937,0.08899269,0.019344999999999998,0.32072,0.06626766,0.01651965,0.3025913,0.07209159,0.0032611640000000004,0.2954285,0.08365687,-0.004975721,0.2964839,0.1008335,0.02268122,0.28917529999999997,0.1283436,-0.03565352,0.28135229999999994,0.1208413,-0.01625244,0.2600877,0.19928289999999999,-0.24443739999999997,0.2127049,0.1363239,-0.03910583,0.2612514,0.1274572,-0.05307959999999999,0.29458840000000003,0.20371620000000001,-0.2374505,0.1960364,0.19484949999999998,-0.25142420000000004,0.2293734
8,20:34:43.336 PM,0.09959301,0.01684655,0.24241820000000003,0.07890143,0.03564103,0.2389824,0.06224331,0.04490153,0.2422172,0.09941215,0.05007751,0.274262,0.06680656,0.04204203,0.26278720000000005,0.07062331,0.02319117,0.25743160000000004,0.08125048,0.01390921,0.25714339999999997,0.09619267,0.04433192,0.292008,0.06348131,0.03306539,0.2723052,0.07339605,0.012612,0.2663821,0.08688504,0.0052331240000000005,0.26851420000000004,0.09370633,0.03308202,0.3077291,0.06406136,0.02425365,0.2875974,0.07373491,0.004745439000000001,0.2805654,0.08714293,-0.002561316,0.2828062,0.08913948,0.02010687,0.3198213,0.06650914,0.01730584,0.3015708,0.0723298,0.003994972,0.2945031,0.08386274,-0.004270971,0.2956784,0.1011547,0.02327277,0.2883251,0.12840539999999998,-0.03522831,0.2808323,0.12109260000000002,-0.01586673,0.2594667,0.1990749,-0.24444720000000003,0.2132395,0.1364849,-0.03876935,0.2607865,0.1273928,-0.05260916,0.2941188,0.2036209,-0.23752729999999997,0.19657339999999998,0.19452879999999997,-0.2513671,0.22990560000000002
9,20:34:43.368 PM,0.09975365,0.01712601,0.241833,0.07909229,0.03594021,0.2383241,0.06245175,0.04524566,0.24152039999999997,0.09972089,0.05053869999999999,0.2733466,0.06706176,0.04265524,0.2619187,0.07077818,0.02375694,0.25666079999999997,0.08136618,0.01442873,0.2564285,0.09646996,0.04490434,0.2911225,0.06374162,0.03358962,0.2714756,0.07369125,0.01313946,0.2656,0.08719571,0.005793601,0.267748,0.09394134,0.03375225,0.3069064,0.06430078,0.02486713,0.2867932,0.07397871,0.005306944,0.2799133,0.08738,-0.001986757,0.2822354,0.08933187,0.020858599999999998,0.31906940000000006,0.06671245,0.01800616,0.3008134,0.07253957,0.004642099,0.29385229999999996,0.08406854,-0.003615245,0.295123,0.10138639999999999,0.02381255,0.28756770000000004,0.1284971,-0.03479475,0.28042849999999997,0.12126189999999999,-0.0155412,0.2589587,0.1984354,-0.2445627,0.2137837,0.1365684,-0.03845367,0.2604007,0.1274195,-0.05211262,0.29379190000000005,0.2030098,-0.23773320000000003,0.19708810000000002,0.1938609,-0.2513922,0.23047929999999997
