,Time, thumbProximal_L_X, thumbProximal_L_Y, thumbProximal_L_Z, thumbDistal_L_X, thumbDistal_L_Y, thumbDistal_L_Z, thumbEF_L_X, thumbEF_L_Y, thumbEF_L_Z, indexProximal_L_X, indexProximal_L_Y, indexProximal_L_Z, indexMedial_L_X, indexMedial_L_Y, indexMedial_L_Z, indexDistal_L_X, indexDistal_L_Y, indexDistal_L_Z, indexEF_L_X, indexEF_L_Y, indexEF_L_Z, middleProximal_L_X, middleProximal_L_Y, middleProximal_L_Z, middleMedial_L_X, middleMedial_L_Y, middleMedial_L_Z, middleDistal_L_X, middleDistal_L_Y, middleDistal_L_Z, middleEF_L_X, middleEF_L_Y, middleEF_L_Z, ringProximal_L_X, ringProximal_L_Y, ringProximal_L_Z, ringMedial_L_X, ringMedial_L_Y, ringMedial_L_Z, ringDistal_L_X, ringDistal_L_Y, ringDistal_L_Z, ringEF_L_X, ringEF_L_Y, ringEF_L_Z, pinkyProximal_L_X, pinkyProximal_L_Y, pinkyProximal_L_Z, pinkyMedial_L_X, pinkyMedial_L_Y, pinkyMedial_L_Z, pinkyDistal_L_X, pinkyDistal_L_Y, pinkyDistal_L_Z, pinkyEF_L_X, pinkyEF_L_Y, pinkyEF_L_Z, palm_L_X, palm_L_Y, palm_L_Z, wrist_L_X, wrist_L_Y, wrist_L_Z, handBaseRadius_L_X, handBaseRadius_L_Y, handBaseRadius_L_Z, elbow_L_X, elbow_L_Y, elbow_L_Z, armFrontRadius_L_X, armFrontRadius_L_Y, armFrontRadius_L_Z, armFrontUlna_L_X, armFrontUlna_L_Y, armFrontUlna_L_Z, armBackLateral_L_X, armBackLateral_L_Y, armBackLateral_L_Z, armBackMedial_L_X, armBackMedial_L_Y, armBackMedial_L_Z
0,19:50:56.072 PM,0.125994,0.01020183,0.2861663,0.1108999,0.03331877,0.2875888,0.09992071,0.04716332,0.29450770000000004,0.14487579999999997,0.04480238,0.303669,0.1104691,0.03992368,0.3060802,0.1105129,0.0203519,0.3050748,0.119199,0.009629503000000001,0.3038542,0.148035,0.04274173,0.3222525,0.10974919999999999,0.03605498,0.3181494,0.11243210000000002,0.01320307,0.3166671,0.1236392,0.002883807,0.3169364,0.14993099999999998,0.03494929,0.3400548,0.1144951,0.03018741,0.3342245,0.11661730000000001,0.008397415,0.3292054,0.127426,-0.002155662,0.3280643,0.1481526,0.02557494,0.3557259,0.1206048,0.02554695,0.34778459999999994,0.1203279,0.01058553,0.3425338,0.1289127,-0.000364393,0.341221,0.1467766,0.02079196,0.3221745,0.15845910000000002,-0.04277147,0.3171105,0.14510710000000002,-0.02609462,0.29828109999999997,0.2023307,-0.24772729999999996,0.2191655,0.15806789999999998,-0.04513316,0.2945533,0.1632375,-0.06090537,0.3298732,0.19974589999999998,-0.23984120000000003,0.2015055,0.20491550000000003,-0.2556134,0.2368254
1,19:50:56.106 PM,0.12540910000000002,0.009889677,0.2870211,0.11041849999999999,0.03307696,0.2883922,0.09950531,0.04700314,0.2952514,0.1441225,0.0444255,0.3048578,0.10973980000000001,0.0395027,0.30750890000000003,0.10980250000000001,0.01995112,0.3061687,0.1185226,0.009289727,0.30468320000000004,0.1473885,0.04231031,0.3234166,0.1090829,0.03561832,0.3195116,0.1117715,0.01277274,0.3179455,0.12299439999999999,0.00246866,0.3181216,0.1493894,0.03446509,0.3411843,0.11392290000000001,0.02970453,0.3355417,0.11604539999999999,0.007931963,0.33044759999999995,0.126858,-0.0026069129999999998,0.3292151,0.14770450000000002,0.0250427,0.3568369,0.1201119,0.02502598,0.3490527,0.1198292,0.010078499999999999,0.3437627,0.128415,-0.0008607656,0.3423699,0.1461394,0.02036028,0.3232796,0.157831,-0.04318781,0.3179822,0.1443544,-0.02645479,0.2992547,0.2015058,-0.2480395,0.21973179999999998,0.15733250000000001,-0.0455401,0.29542609999999997,0.162697,-0.06132068,0.3307132,0.19882360000000002,-0.2401492,0.20208829999999997,0.2041881,-0.2559297,0.2373754
2,19:50:56.135 PM,0.12505519999999998,0.009716064,0.287689,0.11017110000000001,0.032975,0.28900679999999995,0.09930561,0.04696299,0.2958156,0.1437825,0.0441557,0.305767,0.1093838,0.03935085,0.30842790000000003,0.1093619,0.01981594,0.3068628,0.11804970000000001,0.009148716999999999,0.30523779999999995,0.1470312,0.04198568,0.3243225,0.1087069,0.03542383,0.3203798,0.11132739999999999,0.01257403,0.3187605,0.1225249,0.0022420879999999997,0.3189194,0.1489971,0.03409152,0.3420724,0.1135191,0.029456299999999998,0.3363983,0.11559449999999999,0.007690609,0.33125570000000004,0.1263844,-0.0028695609999999996,0.3300077,0.1472736,0.02463688,0.3577014,0.1196855,0.02472584,0.3499015,0.1193776,0.009790018000000001,0.34458,0.1279404,-0.001165152,0.34317159999999997,0.145713,0.02004008,0.32413200000000003,0.15723589999999998,-0.04352698,0.31868359999999996,0.14379429999999999,-0.02671124,0.29999359999999997,0.2011002,-0.2481143,0.219968,0.1567634,-0.04582284,0.2961212,0.1620949,-0.06168985,0.3313745,0.1984344,-0.2401808,0.20234129999999997,0.2037659,-0.2560478,0.2375946
3,19:50:56.171 PM,0.1242983,0.009048492,0.2884296,0.1093672,0.03227572,0.2897743,0.09848273,0.04625656,0.2965676,0.1428969,0.04348405,0.306782,0.1085266,0.03857724,0.3096173,0.1085393,0.0190625,0.30781679999999995,0.1172508,0.008444712,0.30600459999999996,0.1462437,0.04122798,0.32530990000000004,0.1079269,0.03453507,0.3215163,0.11064080000000001,0.01170604,0.3197632,0.1218973,0.0014372470000000002,0.31981609999999994,0.1483264,0.03324713,0.34300759999999997,0.11283989999999999,0.02850138,0.3374793,0.11502349999999999,0.006774901999999999,0.33221690000000004,0.1258779,-0.0037070209999999996,0.33087140000000004,0.1467157,0.02370249,0.3585938,0.1190901,0.02372347,0.3509272,0.11886660000000002,0.00880979,0.34553979999999995,0.1274988,-0.0020799489999999998,0.3440492,0.1450112,0.01927863,0.3250082,0.15679079999999998,-0.04421301,0.31918670000000005,0.1431605,-0.02735059,0.30062940000000005,0.2015699,-0.248196,0.21963449999999998,0.1562411,-0.04643967,0.29661909999999997,0.1618184,-0.06238465,0.3317991,0.19878120000000002,-0.2402235,0.2020445,0.2043585,-0.2561685,0.23722449999999998
4,19:50:56.210 PM,0.1235328,0.008458063,0.289114,0.10856889999999998,0.03166442,0.2904536,0.09770326,0.04566284,0.29724090000000003,0.1421476,0.04300638,0.3071316,0.10780719999999999,0.03804018,0.310215,0.1078336,0.01851611,0.3085193,0.11654819999999999,0.007900909000000001,0.3067071,0.14562060000000002,0.04085018,0.325648,0.1072969,0.03404404,0.32213769999999997,0.1100251,0.01120982,0.3204768,0.12129189999999998,0.0009523183000000001,0.3205042,0.1478386,0.03296207,0.34337090000000003,0.1123288,0.02810146,0.3380978,0.1145241,0.006354153,0.3329273,0.1253855,-0.0041175479999999995,0.331559,0.1463533,0.02349068,0.3590142,0.11867839999999999,0.02340557,0.351528,0.1184629,0.008464395999999999,0.3462171,0.1271036,-0.002417639,0.3447192,0.14444110000000002,0.01889665,0.3254626,0.1563703,-0.04457293,0.319825,0.1425483,-0.02785692,0.3013265,0.20179860000000002,-0.2481535,0.2197448,0.1556732,-0.046781199999999995,0.29725959999999996,0.1616102,-0.06272272,0.33238229999999996,0.1988301,-0.24018270000000003,0.20218350000000002,0.2047671,-0.25612429999999997,0.2373062
5,19:50:56.241 PM,0.12299929999999999,0.008315771999999999,0.2892834,0.1076173,0.03122358,0.29098140000000006,0.09656005,0.04499744,0.297917,0.14097279999999998,0.04309587,0.3077072,0.10691019999999998,0.03668378,0.31118470000000004,0.10748869999999999,0.01729994,0.3083533,0.11661880000000001,0.007212921999999999,0.30574209999999996,0.144674,0.04086138,0.32617009999999996,0.10645519999999999,0.03334112,0.3229868,0.1094742,0.01056077,0.3211039,0.12091310000000001,0.0004968941,0.3209323,0.147223,0.03287815,0.34380570000000005,0.1117622,0.02737151,0.33884749999999997,0.1139781,0.00568448,0.3334379,0.12490439999999998,-0.004685685,0.3318331,0.1460793,0.02325656,0.35938600000000004,0.11833679999999999,0.02269374,0.3521754,0.1179604,0.007830203,0.34665949999999995,0.12659089999999998,-0.003017873,0.3448825,0.1439169,0.01889123,0.325819,0.1569069,-0.04433493,0.31963070000000005,0.1426836,-0.02769849,0.3013258,0.2022029,-0.24795970000000003,0.2195804,0.15598910000000002,-0.04660141,0.297079,0.16235429999999998,-0.06243094,0.3321774,0.1990204,-0.2400449,0.2020313,0.2053855,-0.2558745,0.23712960000000002
6,19:50:56.274 PM,0.12256089999999999,0.008606911,0.2892011,0.1068952,0.03128828,0.291297,0.09575792,0.04491682,0.2983898,0.1399973,0.04356469,0.30796740000000006,0.1063095,0.03557034,0.31179520000000005,0.1074714,0.0162458,0.3087492,0.11711379999999999,0.006716967,0.30589659999999996,0.14403849999999999,0.04128988,0.326354,0.10589970000000001,0.03316371,0.323755,0.10900710000000001,0.01041225,0.32167690000000004,0.1205486,0.0004738718,0.3212508,0.1470075,0.03325288,0.3438991,0.1115639,0.02719481,0.3394919,0.1134932,0.005534992,0.3338678,0.12435710000000001,-0.004848287,0.3319545,0.1462775,0.02352874,0.35944040000000005,0.11843279999999999,0.02255218,0.35268299999999997,0.11760219999999999,0.007780179,0.3469744,0.1260589,-0.003139406,0.344837,0.1436328,0.01931258,0.3258891,0.15742620000000002,-0.04370745,0.3192182,0.1427524,-0.02715605,0.30115190000000003,0.2019467,-0.2475364,0.2192355,0.1561587,-0.04606492,0.2966928,0.1631457,-0.06173287,0.3317453,0.19845320000000002,-0.23970239999999998,0.2017092,0.20544020000000002,-0.2553703,0.2367618
7,19:50:56.307 PM,0.12249569999999999,0.008941069,0.2889835,0.1068212,0.03160252,0.29122420000000004,0.09569726,0.0452287,0.29834240000000006,0.1396318,0.04386689,0.30809570000000003,0.105998,0.03571291,0.3120595,0.10705360000000001,0.01638998,0.30896490000000004,0.1167991,0.0069913119999999995,0.30603220000000003,0.1437729,0.04154466,0.326454,0.1056556,0.03326984,0.32401399999999997,0.10867539999999999,0.01051639,0.3218312,0.12022089999999998,0.0005872101,0.321308,0.1468615,0.03345881,0.3439561,0.1114218,0.0272695,0.3397018,0.1130501,0.005615875,0.33396,0.1238164,-0.004843235,0.3319129,0.1462481,0.02367751,0.35946659999999997,0.11837470000000001,0.02260937,0.3528426,0.11717419999999999,0.007908611999999999,0.347017,0.1254545,-0.003109008,0.34469959999999994,0.1434555,0.01956762,0.325914,0.1574047,-0.04340349,0.31901799999999997,0.1426448,-0.02681763,0.3010184,0.2006674,-0.24773720000000002,0.21951489999999999,0.1560236,-0.04583113,0.2965067,0.1631121,-0.06140922,0.3315789,0.19712320000000003,-0.23994810000000003,0.2019788,0.20421170000000002,-0.25552620000000004,0.237051
8,19:50:56.342 PM,0.1223347,0.009023935,0.2890311,0.1067694,0.03175952,0.2912816,0.09573167,0.04547103,0.29837009999999997,0.1393606,0.04392676,0.3081518,0.1057463,0.03579466,0.3123209,0.1066864,0.01645695,0.3092817,0.1164703,0.007108003000000001,0.30631820000000004,0.1436019,0.04164816,0.32649279999999997,0.10546880000000002,0.03338112,0.324283,0.10834760000000002,0.01060618,0.3221337,0.1198562,0.0006367564,0.32156690000000004,0.146784,0.03360428,0.3439974,0.1113194,0.02741729,0.33995349999999996,0.11267089999999998,0.005737885999999999,0.3342372,0.12332960000000001,-0.004818469000000001,0.33212670000000005,0.1462527,0.02386133,0.359535,0.11834280000000001,0.02278693,0.3530673,0.1168404,0.008113638000000001,0.3472425,0.12495810000000002,-0.003006265,0.34483990000000003,0.1432739,0.01966999,0.3260085,0.1571298,-0.0433339,0.31920790000000004,0.14231010000000002,-0.02677602,0.301232,0.1989701,-0.24827860000000002,0.2203552,0.15560929999999998,-0.04585385,0.2967158,0.1628343,-0.06130843,0.33181479999999997,0.1953576,-0.2405513,0.2028057,0.2025826,-0.25600589999999995,0.2379047
9,19:50:56.377 PM,0.12202719999999999,0.009051889,0.2893057,0.10656089999999999,0.03185092,0.29159640000000003,0.09560109,0.04562069,0.2986929,0.13888050000000002,0.04390125,0.30843590000000004,0.1052954,0.03574465,0.31278790000000006,0.10620710000000001,0.01640244,0.3097689,0.1160201,0.00709717,0.30676420000000004,0.14321889999999998,0.04164581,0.326757,0.10508210000000001,0.03334357,0.32475390000000004,0.10788879999999999,0.01055911,0.3226103,0.11938199999999999,0.000575006,0.3219913,0.14649879999999998,0.03362323,0.3442534,0.111019,0.0274014,0.3404001,0.11222560000000001,0.005711824,0.33469,0.12282850000000001,-0.004888237,0.33251859999999994,0.1460565,0.02389638,0.3598038,0.1181144,0.02279107,0.3534822,0.1164432,0.008135661,0.34765820000000003,0.124471,-0.003034264,0.34518649999999995,0.1429074,0.01966684,0.32629759999999997,0.1567437,-0.04335146,0.3195321,0.1418553,-0.02680628,0.3015757,0.1973079,-0.2490072,0.2216289,0.1551017,-0.045991699999999996,0.2970623,0.1624421,-0.06127679,0.3322116,0.1936376,-0.2413647,0.2040543,0.2009781,-0.2566498,0.23920349999999999
